id,taxonID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,taxonRank,taxonomicStatus,isInvasive,habitat,countryCode,occurrenceStatus,establishmentMeans,binomio,invasora,speciesKey,matchType,confidence,nombre_gbif
2366,2366,"Lycalopex griseus (Gray, 1837)","Lycalopex gymnocercus (G. Fischer, 1814)",Animalia,Chordata,Mammalia,Carnivora,Canidae,species,SYNONYM,,terrestrial,CL,present,native|alien,Lycalopex griseus,False,2434333,EXACT,100,"Lycalopex griseus (Gray, 1837)"
2367,2367,Lychnis coronaria (L.) Desr.,Silene coronaria (L.) Clairv.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,SYNONYM,,terrestrial,CL,present,alien,Lychnis coronaria,False,5384741,EXACT,99,Lychnis coronaria (L.) Desr.
2368,2368,Lycopus europaeus L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lycopus europaeus,False,5341478,EXACT,99,Lycopus europaeus L.
2369,2369,Lythrum album Sessé & Moc. ex DC.,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Lythrum album,False,8253124,EXACT,99,Lythrum album Kunth
2370,2370,Lythrum hyssopifolia L.,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Lythrum hyssopifolia,True,3188747,EXACT,99,Lythrum hyssopifolia L.
2371,2371,Lythrum maritimum Kunth,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Lythrum maritimum,False,3188746,EXACT,99,Lythrum maritimum Kunth
2372,2372,Lythrum portula (L.) D. A. Webb,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Lythrum portula,False,3188743,EXACT,100,Lythrum portula (L.) D.A.Webb
2373,2373,Lythrum salicaria L.,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Lythrum salicaria,True,3188736,EXACT,100,Lythrum salicaria L.
2374,2374,Maireana brevifolia (R. Br.) Paul G. Wilson,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Maireana brevifolia,False,3756029,EXACT,100,Maireana brevifolia (R.Br.) Paul G.Wilson
2375,2375,Malva assurgentiflora (Kellogg) M.F. Ray,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Malva assurgentiflora,False,3935047,EXACT,100,Malva assurgentiflora (Kellogg) M.F.Ray
2376,2376,Malva dendromorpha M.F. Ray,Malva arborea (L.) Webb & Berth.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,SYNONYM,,terrestrial,CL,present,alien,Malva dendromorpha,False,3935079,EXACT,100,Malva dendromorpha M.F.Ray
2377,2377,Malva moschata Blanco,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Malva moschata,True,3152379,EXACT,99,Malva moschata L.
2378,2378,Malva neglecta Wallr.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Malva neglecta,False,3152373,EXACT,100,Malva neglecta Wallr.
2379,2379,Malva nicaeensis All.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Malva nicaeensis,True,3152367,EXACT,100,Malva nicaeensis All.
2380,2380,Malva parviflora L.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Malva parviflora,True,3152378,EXACT,99,Malva parviflora L.
2381,2381,Malva sylvestris L.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Malva sylvestris,True,3152374,EXACT,100,Malva sylvestris L.
2382,2382,Malvastrum coromandelianum (L.) Garcke,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Malvastrum coromandelianum,True,3152268,EXACT,99,Malvastrum coromandelianum (L.) Garcke
2383,2383,Marrubium vulgare L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Marrubium vulgare,True,2927069,EXACT,100,Marrubium vulgare L.
2384,2384,Matthiola incana (L.) W.T. Aiton,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Matthiola incana,False,5377378,EXACT,99,Matthiola incana (L.) W.T.Aiton
2385,2385,Mecardonia procumbens (Mill.) Small,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Mecardonia procumbens,False,3172014,EXACT,99,Mecardonia procumbens (Mill.) Small
2386,2386,Medicago arabica (L.) Huds.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Medicago arabica,False,2965527,EXACT,99,Medicago arabica (L.) Huds.
2387,2387,Medicago arborea L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Medicago arborea,True,2965379,EXACT,99,Medicago arborea L.
2388,2388,Medicago lupulina L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Medicago lupulina,True,2965201,EXACT,100,Medicago lupulina L.
2389,2389,Medicago minima (L.) L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Medicago minima,False,8073758,EXACT,99,Medicago minima (L.) Bartal.
2390,2390,Medicago polymorpha var. polymorpha,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,variety,ACCEPTED,,terrestrial,CL,present,alien,Medicago polymorpha,False,2965531,EXACT,99,Medicago polymorpha L.
2392,2392,Medicago sativa L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Medicago sativa,False,9151957,EXACT,99,Medicago sativa L.
2393,2393,Melilotus albus Medik.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Melilotus albus,True,2971095,EXACT,99,Melilotus albus Medik.
2394,2394,Melilotus indicus (L.) All.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Melilotus indicus,False,2971016,EXACT,99,Melilotus indicus (L.) All.
2395,2395,Melilotus officinalis (L.) Pall.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Melilotus officinalis,True,8193111,EXACT,99,Melilotus officinalis (L.) Lam.
2396,2396,Melissa officinalis L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Melissa officinalis,True,5341501,EXACT,100,Melissa officinalis L.
2397,2397,Mentha aquatica L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,invasive,terrestrial|freshwater,CL,present,alien,Mentha aquatica,True,2927208,EXACT,99,Mentha aquatica L.
2398,2398,Mentha piperita L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Mentha piperita,True,8707933,EXACT,100,Mentha × piperita L.
2399,2399,Mentha pulegium L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Mentha pulegium,True,2927189,EXACT,99,Mentha pulegium L.
2400,2400,Mentha suaveolens Ehrh.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Mentha suaveolens,True,2927190,EXACT,99,Mentha suaveolens Ehrh.
2401,2401,Mercurialis annua L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Mercurialis annua,True,3062975,EXACT,99,Mercurialis annua L.
2402,2402,Mesembryanthemum crystallinum L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Mesembryanthemum crystallinum,False,3084839,EXACT,100,Mesembryanthemum crystallinum L.
2403,2403,Mesembryanthemum nodiflorum L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Mesembryanthemum nodiflorum,False,3084837,EXACT,100,Mesembryanthemum nodiflorum L.
2404,2404,Microchloa indica (L.f.) P.Beauv.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Microchloa indica,False,4112143,EXACT,99,Microchloa indica (L.f.) P.Beauv.
2405,2405,Mirabilis jalapa L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Mirabilis jalapa,False,3086240,EXACT,100,Mirabilis jalapa L.
2406,2406,Miscanthus sinensis Andersson,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Miscanthus sinensis,False,2706026,EXACT,99,Miscanthus sinensis Andersson
2407,2407,Misopates orontium (L.) Raf.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Misopates orontium,False,3171145,EXACT,100,Misopates orontium (L.) Raf.
2408,2408,Modiola caroliniana (L.) G. Don fil.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Modiola caroliniana,False,8338793,EXACT,99,Modiola caroliniana (L.) G.Don
2409,2409,"Molgula ficus (Macdonald, 1859)",,Animalia,Chordata,Ascidiacea,Pleurogona,Molgulidae,species,ACCEPTED,invasive,marine,CL,present,alien,Molgula ficus,True,2331528,EXACT,100,"Molgula ficus (Macdonald, 1859)"
2410,2410,"Molothrus bonariensis (Gmelin, 1789)",,Animalia,Chordata,Aves,Passeriformes,Icteridae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Molothrus bonariensis,True,2484396,EXACT,100,"Molothrus bonariensis (Gmelin, 1789)"
2411,2411,"Monocorophium insidiosum (Crawford, 1937)","Corophium insidiosum Crawford, 1937",Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,species,HOMOTYPIC_SYNONYM,,marine,CL,present,alien,Monocorophium insidiosum,False,2217353,EXACT,100,"Monocorophium insidiosum (Crawford, 1937)"
2412,2412,"Monomorium floricola (Jerdon, 1851)",,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,species,ACCEPTED,,terrestrial,CL,present,alien,Monomorium floricola,False,1314699,EXACT,100,"Monomorium floricola (Jerdon, 1851)"
2413,2413,"Mus musculus Linnaeus, 1758",,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Mus musculus,True,7429082,EXACT,100,"Mus musculus Linnaeus, 1758"
2414,2414,"Mustela vison Schreber, 1777","Neovison vison (Schreber, 1777)",Animalia,Chordata,Mammalia,Carnivora,Mustelidae,species,SYNONYM,invasive,terrestrial|freshwater,CL,present,alien,Mustela vison,True,5218823,EXACT,100,"Mustela vison Schreber, 1777"
2415,2415,"Myiopsitta monachus (Boddaert, 1783)",,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Myiopsitta monachus,True,2479407,EXACT,100,"Myiopsitta monachus (Boddaert, 1783)"
2416,2416,Myosotis arvensis (L.) Hill,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Myosotis arvensis,False,5341170,EXACT,99,Myosotis arvensis (L.) Hill
2417,2417,Myosotis discolor Pers.,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Myosotis discolor,False,5341177,EXACT,100,Myosotis discolor Pers.
2419,2419,Myosotis latifolia Poir.,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Myosotis latifolia,False,5341183,EXACT,99,Myosotis latifolia Poir.
2420,2420,Myosotis laxa Lehm.,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Myosotis laxa,False,12186874,EXACT,99,Myosotis laxa (Sam.) Hyl. ex Nordh.
2421,2421,Myosotis ramosissima Rochel,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Myosotis ramosissima,False,7589756,EXACT,99,Myosotis ramosissima Rochel
2422,2422,Myosotis scorpioides L.,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Myosotis scorpioides,False,5341184,EXACT,99,Myosotis scorpioides L.
2423,2423,Myosotis stricta Lk. ex Roem. & Schult.,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Myosotis stricta,False,5341190,EXACT,99,Myosotis stricta Link ex Roem. & Schult.
2424,2424,"Mytilus galloprovincialis Lamarck, 1819",,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,species,ACCEPTED,,marine,CL,present,alien,Mytilus galloprovincialis,False,2285683,EXACT,100,"Mytilus galloprovincialis Lamarck, 1819"
2425,2425,Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,freshwater,CL,present,alien,Nasturtium microphyllum,False,9184619,EXACT,99,Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.
2426,2426,"Nasua nasua (Linnaeus, 1766)",,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Nasua nasua,True,2433536,EXACT,100,"Nasua nasua (Linnaeus, 1766)"
2427,2427,Nicotiana glauca R. C. Graham,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Nicotiana glauca,True,2928783,EXACT,100,Nicotiana glauca Graham
2428,2428,Nicotiana sylvestris Speg.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Nicotiana sylvestris,False,2928767,EXACT,100,Nicotiana sylvestris Speg.
2429,2429,Nicotiana tabacum L.,,Plantae,Tracheophyta,Liliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Nicotiana tabacum,False,2928774,EXACT,100,Nicotiana tabacum L.
2430,2430,"Nothoprocta perdicaria (Kittlitz, 1830)",,Animalia,Chordata,Aves,Tinamiformes,Tinamidae,species,ACCEPTED,,terrestrial,CL,present,native|alien,Nothoprocta perdicaria,False,2477581,EXACT,100,"Nothoprocta perdicaria (Kittlitz, 1830)"
2431,2431,Nymphaea alba L.,,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,species,ACCEPTED,,freshwater,CL,present,alien,Nymphaea alba,False,2882437,EXACT,99,Nymphaea alba L.
2432,2432,"Odontesthes bonariensis (Valenciennes, 1835)",,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,species,ACCEPTED,invasive,freshwater|brackish|marine,CL,present,alien,Odontesthes bonariensis,True,2412370,EXACT,100,"Odontesthes bonariensis (Valenciennes, 1835)"
2433,2433,Oenothera biennis L.,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Oenothera biennis,True,3188924,EXACT,99,Oenothera biennis L.
2434,2434,Oenothera glazioviana M. Micheli,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Oenothera glazioviana,False,3188894,EXACT,99,Oenothera glazioviana Micheli
2435,2435,Oenothera rosea Aiton,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Oenothera rosea,True,3188875,EXACT,100,Oenothera rosea Aiton
2436,2436,Omphalodes linifolia (L.) Moench,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Omphalodes linifolia,False,9629001,EXACT,100,Omphalodes linifolia (L.) Moench
2437,2437,"Oncorhynchus gorbuscha (Walbaum, 1792)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Oncorhynchus gorbuscha,False,5204037,EXACT,100,"Oncorhynchus gorbuscha (Walbaum, 1792)"
2438,2438,"Oncorhynchus keta (Walbaum, 1792)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Oncorhynchus keta,False,5204014,EXACT,100,"Oncorhynchus keta (Walbaum, 1792)"
2439,2439,"Oncorhynchus kisutch (Walbaum, 1792)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,invasive,freshwater|brackish|marine,CL,present,alien,Oncorhynchus kisutch,True,5204034,EXACT,100,"Oncorhynchus kisutch (Walbaum, 1792)"
2440,2440,"Oncorhynchus masou (Brevoort, 1856)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Oncorhynchus masou,False,5711979,EXACT,100,"Oncorhynchus masou (Brevoort, 1856)"
2441,2441,"Oncorhynchus mykiss (Walbaum, 1792)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,invasive,freshwater|brackish|marine,CL,present,alien,Oncorhynchus mykiss,True,5204019,EXACT,100,"Oncorhynchus mykiss (Walbaum, 1792)"
2442,2442,"Oncorhynchus nerka (Walbaum, 1792)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Oncorhynchus nerka,False,5204039,EXACT,100,"Oncorhynchus nerka (Walbaum, 1792)"
2443,2443,"Oncorhynchus tshawytscha (Walbaum, 1792)",,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,species,ACCEPTED,,freshwater|brackish|marine,CL,present,alien,Oncorhynchus tshawytscha,False,5204024,EXACT,100,"Oncorhynchus tshawytscha (Walbaum, 1792)"
2444,2444,"Ondatra zibethicus (Linnaeus, 1766)",,Animalia,Chordata,Mammalia,Rodentia,Muridae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Ondatra zibethicus,False,5219858,EXACT,100,"Ondatra zibethicus (Linnaeus, 1766)"
2445,2445,Onopordum acanthium L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,invasive,terrestrial,CL,present,alien,Onopordum acanthium,True,3094900,EXACT,100,Onopordum acanthium L.
2446,2446,"Ophiactis savignyi (Müller & Troschel, 1842)",,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiactidae,species,ACCEPTED,,marine,CL,present,cryptogenic|uncertain,Ophiactis savignyi,False,2276151,EXACT,100,"Ophiactis savignyi (Müller & Troschel, 1842)"
2447,2447,Ornithopus compressus L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Ornithopus compressus,False,5358265,EXACT,99,Ornithopus compressus L.
2448,2448,Ornithopus pinnatus (Mill.) Druce,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ornithopus pinnatus,True,5358260,EXACT,100,Ornithopus pinnatus (Mill.) Druce
2449,2449,Ornithopus sativus Brot.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Ornithopus sativus,True,5358266,EXACT,99,Ornithopus sativus Brot.
2450,2450,Orobanche minor Sm.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Orobanche minor,True,3173271,EXACT,99,Orobanche minor Sm.
2451,2451,Orobanche ramosa Duby,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Orobanche ramosa,True,7767780,EXACT,99,"Orobanche ramosa Duby, 1828"
2452,2452,"Orthotomicus erosus (Wollaston, 1857) Wollaston, 1857","Tomicus erosus Wollaston, 1857",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,species,HOMOTYPIC_SYNONYM,invasive,terrestrial,CL,present,alien,Orthotomicus erosus,True,8204814,EXACT,99,"Orthotomicus erosus Bright & Skidmore, 1997"
2453,2453,"Oryctolagus cuniculus (Linnaeus, 1758)",,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Oryctolagus cuniculus,True,2436940,EXACT,100,"Oryctolagus cuniculus (Linnaeus, 1758)"
2454,2454,Oryza sativa L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Oryza sativa,False,2703459,EXACT,99,Oryza sativa L.
2455,2455,Oxalis articulata Savigny,,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Oxalis articulata,True,2891664,EXACT,99,Oxalis articulata Savigny
2456,2456,Oxalis corniculata L.,,Plantae,Tracheophyta,Liliopsida,Oxalidales,Oxalidaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Oxalis corniculata,False,8427624,EXACT,100,Oxalis corniculata L.
2457,2457,Oxalis pes-caprae L.,,Plantae,Tracheophyta,Liliopsida,Oxalidales,Oxalidaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Oxalis pes-caprae,True,2891661,EXACT,99,Oxalis pes-caprae L.
2458,2458,"Oxychilus alliarius (J.S. Miller, 1822) J.S. Miller, 1822",,Animalia,Mollusca,Gastropoda,Stylommatophora,Zonitidae,species,ACCEPTED,,terrestrial,CL,present,alien,Oxychilus alliarius,False,5190769,EXACT,100,"Oxychilus alliarius (J.S.Miller, 1822)"
2459,2459,Panicum capillare L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Panicum capillare,True,2705162,EXACT,99,Panicum capillare L.
2460,2460,Panicum dichotomiflorum Michx.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Panicum dichotomiflorum,True,2705144,EXACT,100,Panicum dichotomiflorum Michx.
2461,2461,Panicum miliaceum L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Panicum miliaceum,False,2705090,EXACT,99,Panicum miliaceum L.
2462,2462,Papaver dubium L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Papaver dubium,False,2888464,EXACT,99,Papaver dubium L.
2463,2463,Papaver hybridum L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Papaver hybridum,True,9587676,EXACT,99,Papaver hybridum L.
2464,2464,Papaver rhoeas L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Papaver rhoeas,True,2888443,EXACT,99,Papaver rhoeas L.
2465,2465,Papaver somniferum L.,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Papaver somniferum,False,2888439,EXACT,100,Papaver somniferum L.
2466,2466,"Paralichthys olivaceus (Temminck & Schlegel, 1846)",,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,species,ACCEPTED,,marine,CL,present,alien,Paralichthys olivaceus,False,2408877,EXACT,100,"Paralichthys olivaceus (Temminck & Schlegel, 1846)"
2467,2467,Parapholis incurva (L.) C.E.Hubb.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Parapholis incurva,True,5290069,EXACT,100,Parapholis incurva (L.) C.E.Hubb.
2468,2468,Parapholis strigosa (Dumort.) C.E.Hubb.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Parapholis strigosa,False,5290068,EXACT,99,Parapholis strigosa (Dumort.) C.E.Hubb.
2469,2469,"Paratrechina longicornis (Latreille, 1802)",,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,species,ACCEPTED,,terrestrial,CL,present,alien,Paratrechina longicornis,False,1325561,EXACT,100,"Paratrechina longicornis (Latreille, 1802)"
2470,2470,Parentucellia latifolia,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Parentucellia latifolia,False,8049400,EXACT,100,Parentucellia latifolia (L.) Caruel
2471,2471,Parentucellia viscosa (L.) Caruel,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Parentucellia viscosa,False,7733140,EXACT,99,Parentucellia viscosa (L.) Caruel
2472,2472,Parietaria judaica L.,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Parietaria judaica,True,5361801,EXACT,99,Parietaria judaica L.
2473,2473,"Paroaria coronata (J. F. Miller, 1776)",,Animalia,Chordata,Aves,Passeriformes,Emberizidae,species,ACCEPTED,,terrestrial,CL,present,alien,Paroaria coronata,False,2492081,EXACT,100,"Paroaria coronata (J.F.Miller, 1776)"
2474,2474,Paspalum paspalodes (Michx.) Scribn.,Paspalum distichum L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,SYNONYM,,terrestrial,CL,present,alien,Paspalum paspalodes,False,2705622,EXACT,100,Paspalum paspalodes (Michx.) Scribn.
2475,2475,Paspalum urvillei Steud.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Paspalum urvillei,True,2705650,EXACT,100,Paspalum urvillei Steud.
2476,2476,"Passer domesticus (Linnaeus, 1758)",,Animalia,Chordata,Aves,Passeriformes,Passeridae,species,ACCEPTED,,terrestrial,CL,present,alien,Passer domesticus,False,5231190,EXACT,100,"Passer domesticus (Linnaeus, 1758)"
